task_id,splitter,max_depth,dataset,mean_accuracy, std_accuracy,n_fold
219,best,5,electricity,0.7785575070471673,0.005194139547837579,0.779567519858782|0.7797881729920565|0.76760097108806|0.7792981681747958|0.7768704480247186|0.7751048333701169|0.7865813286250276|0.7837122048112999|0.774001324210991|0.7830500993158244
219,best,10,electricity,0.835209466102205,0.006870315354243959,0.8325242718446602|0.8265666372462489|0.8316045023173693|0.8410946810858531|0.8384462591039505|0.8241006400353122|0.8450673140587067|0.8448466122268815|0.836680644449349|0.8311630986537188
219,best,15,electricity,0.876566983005959,0.00483254429821873,0.8768755516328332|0.8731244483671668|0.8779518870006621|0.8768483778415361|0.8722136393732068|0.8695652173913043|0.8839108364599426|0.8850143456190687|0.8717722357095564|0.8783932906643125
219,random,1,electricity,0.5754546253201687,9.566670134786928e-05,0.5754633715798765|0.5754633715798765|0.5753696755683072|0.5753696755683072|0.5753696755683072|0.5753696755683072|0.5753696755683072|0.5755903774001324|0.5755903774001324|0.5755903774001324
219,random,5,electricity,0.7278206541462043,0.013184927468978069,0.7279346866725508|0.7182259488084731|0.7077907746634297|0.7327300816596778|0.7472964025601413|0.7285367468549989|0.7450893842418892|0.7150739351136615|0.7139704259545354|0.741558154932686
219,random,10,electricity,0.7597332770637812,0.02401940179296409,0.7806707855251545|0.7045454545454546|0.7748841315382917|0.7671595674244096|0.74597219156919|0.760979916133304|0.7316265725005517|0.7830500993158244|0.7689251820790113|0.779518870006621
219,random,15,electricity,0.8122356472222444,0.012662712431333737,0.8161959399823477|0.7866284201235657|0.8152725667623041|0.8267490620172148|0.798940631207239|0.8099757227984993|0.8338115206356213|0.8071065989847716|0.8179209887442066|0.8097550209666741
219,second_best,1,electricity,0.7567751858677585,0.007097158844747669,0.7570609002647838|0.7592674315975286|0.7444272787464136|0.7525932465239461|0.757890090487751|0.751269035532995|0.7709114985654381|0.7636283381152064|0.7506069300375193|0.7600971088060031
219,second_best,5,electricity,0.7766599047105718,0.006431873504353483,0.7751544571932921|0.7645631067961165|0.7684837784153609|0.7808430809975723|0.7753255352019421|0.776208342529243|0.7848157139704259|0.7837122048112999|0.7735599205473406|0.7839329066431251
219,second_best,10,electricity,0.8289637211380734,0.004523790221452877,0.8289938217122683|0.824801412180053|0.8247627455307879|0.8265283601853896|0.8300595894945928|0.8234385345398367|0.8377841536084749|0.8362392407856986|0.829176782167292|0.8278525711763408
219,second_best,15,electricity,0.8651572875530595,0.00598878243622899,0.8616504854368932|0.8616504854368932|0.8640476715956742|0.8708894283822556|0.862723460604723|0.8516883690134628|0.8708894283822556|0.8733171485323328|0.8686824100640035|0.8660339880821011
219,worst,1,electricity,0.5754546253201687,9.566670134786928e-05,0.5754633715798765|0.5754633715798765|0.5753696755683072|0.5753696755683072|0.5753696755683072|0.5753696755683072|0.5753696755683072|0.5755903774001324|0.5755903774001324|0.5755903774001324
219,worst,5,electricity,0.5754546253201687,0.0001692212669116493,0.5754633715798765|0.5754633715798765|0.5753696755683072|0.5753696755683072|0.575148973736482|0.5753696755683072|0.5753696755683072|0.5758110792319576|0.5755903774001324|0.5755903774001324
219,worst,10,electricity,0.5764257085103445,0.000722803175386231,0.5756840247131509|0.5754633715798765|0.576252482895608|0.5771352902229089|0.5764731847274333|0.5755903774001324|0.5760317810637828|0.5769145883910837|0.5769145883910837|0.5777973957183845
219,worst,15,electricity,0.5814132971977102,0.001852252788356351,0.5831862312444837|0.5803177405119153|0.5826528360185389|0.5795630103729861|0.5791216067093357|0.5844184506731406|0.5813286250275878|0.583756345177665|0.5793423085411609|0.5804458177002869
29,best,1,credit-approval,0.855072463768116,0.0360866655014166,0.8695652173913043|0.855072463768116|0.8695652173913043|0.782608695652174|0.9130434782608695|0.8405797101449275|0.8405797101449275|0.8115942028985508|0.8840579710144928|0.8840579710144928
29,best,5,credit-approval,0.8594202898550725,0.05267472998662679,0.8695652173913043|0.8260869565217391|0.855072463768116|0.7536231884057971|0.927536231884058|0.8985507246376812|0.8260869565217391|0.8260869565217391|0.8695652173913043|0.9420289855072463
29,best,10,credit-approval,0.8115942028985508,0.04536949519564789,0.8260869565217391|0.7246376811594203|0.8115942028985508|0.7536231884057971|0.8405797101449275|0.8405797101449275|0.7971014492753623|0.782608695652174|0.8695652173913043|0.8695652173913043
29,best,15,credit-approval,0.8101449275362318,0.029309780313270545,0.7971014492753623|0.782608695652174|0.8115942028985508|0.7536231884057971|0.8260869565217391|0.8695652173913043|0.7971014492753623|0.8115942028985508|0.8260869565217391|0.8260869565217391
29,random,1,credit-approval,0.855072463768116,0.0360866655014166,0.8695652173913043|0.855072463768116|0.8695652173913043|0.782608695652174|0.9130434782608695|0.8405797101449275|0.8405797101449275|0.8115942028985508|0.8840579710144928|0.8840579710144928
29,random,5,credit-approval,0.8333333333333334,0.04594454343231118,0.8260869565217391|0.8695652173913043|0.8260869565217391|0.7391304347826086|0.9130434782608695|0.8115942028985508|0.8260869565217391|0.7971014492753623|0.8405797101449275|0.8840579710144928
29,random,10,credit-approval,0.8246376811594203,0.0427229071680686,0.8405797101449275|0.8405797101449275|0.8115942028985508|0.7101449275362319|0.8405797101449275|0.8695652173913043|0.8115942028985508|0.8260869565217391|0.8260869565217391|0.8695652173913043
29,random,15,credit-approval,0.8347826086956521,0.03380261968026262,0.8405797101449275|0.8260869565217391|0.8260869565217391|0.7971014492753623|0.855072463768116|0.855072463768116|0.8260869565217391|0.7681159420289855|0.8985507246376812|0.855072463768116
29,second_best,1,credit-approval,0.855072463768116,0.0360866655014166,0.8695652173913043|0.855072463768116|0.8695652173913043|0.782608695652174|0.9130434782608695|0.8405797101449275|0.8405797101449275|0.8115942028985508|0.8840579710144928|0.8840579710144928
29,second_best,5,credit-approval,0.8333333333333333,0.04111959698293073,0.8405797101449275|0.8405797101449275|0.8260869565217391|0.782608695652174|0.8985507246376812|0.8985507246376812|0.855072463768116|0.782608695652174|0.782608695652174|0.8260869565217391
29,second_best,10,credit-approval,0.7927536231884058,0.036692721452672945,0.8260869565217391|0.7681159420289855|0.782608695652174|0.7246376811594203|0.7536231884057971|0.855072463768116|0.782608695652174|0.7971014492753623|0.8260869565217391|0.8115942028985508
29,second_best,15,credit-approval,0.7985507246376813,0.03966357154609858,0.7971014492753623|0.7971014492753623|0.8115942028985508|0.6956521739130435|0.8115942028985508|0.8115942028985508|0.8405797101449275|0.7681159420289855|0.8115942028985508|0.8405797101449275
29,worst,1,credit-approval,0.5550724637681159,0.006641414050660616,0.5652173913043478|0.5652173913043478|0.5652173913043478|0.5507246376811594|0.5507246376811594|0.5507246376811594|0.5507246376811594|0.5507246376811594|0.5507246376811594|0.5507246376811594
29,worst,5,credit-approval,0.5579710144927535,0.009722034684781663,0.5652173913043478|0.5652173913043478|0.5652173913043478|0.5652173913043478|0.5507246376811594|0.5507246376811594|0.5507246376811594|0.5652173913043478|0.5362318840579711|0.5652173913043478
29,worst,10,credit-approval,0.5376811594202897,0.04955165506457611,0.5507246376811594|0.6231884057971014|0.43478260869565216|0.5362318840579711|0.5797101449275363|0.4782608695652174|0.5652173913043478|0.5507246376811594|0.5362318840579711|0.5217391304347826
29,worst,15,credit-approval,0.5405797101449276,0.04101730926981132,0.5507246376811594|0.6086956521739131|0.4927536231884058|0.4782608695652174|0.5797101449275363|0.5652173913043478|0.5072463768115942|0.5797101449275363|0.5072463768115942|0.5362318840579711
31,best,1,credit-g,0.7,0.0,0.7|0.7|0.7|0.7|0.7|0.7|0.7|0.7|0.7|0.7
31,best,5,credit-g,0.6929999999999998,0.030016662039607258,0.7|0.68|0.69|0.71|0.74|0.7|0.68|0.72|0.69|0.62
31,best,10,credit-g,0.678,0.029597297173897464,0.74|0.7|0.67|0.66|0.69|0.66|0.65|0.7|0.68|0.63
31,best,15,credit-g,0.6759999999999999,0.03555277766926234,0.75|0.73|0.66|0.66|0.65|0.69|0.65|0.67|0.67|0.63
31,random,1,credit-g,0.7,0.0,0.7|0.7|0.7|0.7|0.7|0.7|0.7|0.7|0.7|0.7
31,random,5,credit-g,0.722,0.04422668877499197,0.68|0.7|0.66|0.68|0.73|0.74|0.81|0.77|0.7|0.75
31,random,10,credit-g,0.6940000000000001,0.023323807579381173,0.68|0.72|0.67|0.66|0.68|0.7|0.68|0.7|0.74|0.71
31,random,15,credit-g,0.657,0.041484937025383084,0.73|0.65|0.65|0.67|0.62|0.72|0.66|0.58|0.65|0.64
31,second_best,1,credit-g,0.686,0.02799999999999998,0.7|0.7|0.63|0.63|0.7|0.7|0.7|0.7|0.7|0.7
31,second_best,5,credit-g,0.72,0.02097617696340305,0.7|0.72|0.71|0.69|0.7|0.74|0.76|0.74|0.71|0.73
31,second_best,10,credit-g,0.6659999999999999,0.04103656905736637,0.66|0.6|0.71|0.7|0.67|0.7|0.69|0.7|0.59|0.64
31,second_best,15,credit-g,0.6819999999999998,0.03310589071449369,0.69|0.59|0.7|0.72|0.68|0.7|0.67|0.69|0.69|0.69
31,worst,1,credit-g,0.7,0.0,0.7|0.7|0.7|0.7|0.7|0.7|0.7|0.7|0.7|0.7
31,worst,5,credit-g,0.698,0.0074833147735478625,0.7|0.7|0.7|0.7|0.71|0.7|0.69|0.7|0.7|0.68
31,worst,10,credit-g,0.6689999999999999,0.02981610303175114,0.68|0.7|0.65|0.67|0.73|0.67|0.68|0.65|0.64|0.62
31,worst,15,credit-g,0.6289999999999999,0.032388269481403324,0.65|0.6|0.67|0.59|0.6|0.66|0.63|0.58|0.64|0.67
3560,best,1,analcatdata_dmft,0.18819620253164557,0.02312587556859139,0.2125|0.175|0.1625|0.2|0.175|0.2|0.2|0.20253164556962025|0.13924050632911392|0.21518987341772153
3560,best,5,analcatdata_dmft,0.19574367088607594,0.02878733390319927,0.1625|0.175|0.2|0.1625|0.2375|0.2|0.225|0.16455696202531644|0.189873417721519|0.24050632911392406
3560,best,10,analcatdata_dmft,0.2070727848101266,0.04300521428590163,0.1875|0.225|0.2125|0.1875|0.2|0.2|0.2|0.11392405063291139|0.27848101265822783|0.26582278481012656
3560,best,15,analcatdata_dmft,0.20200949367088605,0.04051535513064104,0.2|0.2125|0.2125|0.1625|0.2125|0.225|0.1875|0.12658227848101267|0.2911392405063291|0.189873417721519
3560,random,1,analcatdata_dmft,0.18819620253164557,0.02312587556859139,0.2125|0.175|0.1625|0.2|0.175|0.2|0.2|0.20253164556962025|0.13924050632911392|0.21518987341772153
3560,random,5,analcatdata_dmft,0.19574367088607594,0.02878733390319927,0.1625|0.175|0.2|0.1625|0.2375|0.2|0.225|0.16455696202531644|0.189873417721519|0.24050632911392406
3560,random,10,analcatdata_dmft,0.20832278481012656,0.04368442507062444,0.1875|0.225|0.2125|0.175|0.2|0.2125|0.2125|0.11392405063291139|0.27848101265822783|0.26582278481012656
3560,random,15,analcatdata_dmft,0.20199367088607598,0.03708363901570356,0.2|0.225|0.2125|0.15|0.2125|0.225|0.2|0.12658227848101267|0.26582278481012656|0.20253164556962025
3560,second_best,1,analcatdata_dmft,0.20460443037974682,0.03634321455390979,0.2625|0.175|0.2375|0.15|0.1875|0.15|0.2|0.22784810126582278|0.22784810126582278|0.22784810126582278
3560,second_best,5,analcatdata_dmft,0.19827531645569624,0.0364827888351331,0.25|0.15|0.2125|0.225|0.175|0.1625|0.1875|0.1518987341772152|0.21518987341772153|0.25316455696202533
3560,second_best,10,analcatdata_dmft,0.20450949367088608,0.0275238467420681,0.225|0.2125|0.225|0.1875|0.1625|0.2|0.225|0.16455696202531644|0.25316455696202533|0.189873417721519
3560,second_best,15,analcatdata_dmft,0.20568037974683545,0.04021624334232549,0.2375|0.2125|0.2375|0.175|0.175|0.225|0.25|0.11392405063291139|0.24050632911392406|0.189873417721519
3560,worst,1,analcatdata_dmft,0.19322784810126584,0.02129770346137652,0.2|0.2|0.2|0.2|0.175|0.1875|0.1875|0.24050632911392406|0.1518987341772152|0.189873417721519
3560,worst,5,analcatdata_dmft,0.1994620253164557,0.02375106993769727,0.2|0.2|0.2125|0.25|0.1875|0.2125|0.1625|0.17721518987341772|0.21518987341772153|0.17721518987341772
3560,worst,10,analcatdata_dmft,0.16806962025316458,0.03691702219573015,0.2|0.2|0.1625|0.15|0.25|0.15|0.1125|0.16455696202531644|0.1518987341772152|0.13924050632911392
3560,worst,15,analcatdata_dmft,0.20450949367088608,0.038097654928984356,0.225|0.225|0.2375|0.15|0.2|0.2375|0.1625|0.1518987341772152|0.26582278481012656|0.189873417721519
43,best,1,spambase,0.7798311798547581,0.012247164612776126,0.7765726681127982|0.7804347826086957|0.808695652173913|0.7869565217391304|0.7652173913043478|0.7652173913043478|0.7695652173913043|0.782608695652174|0.7869565217391304|0.7760869565217391
43,best,5,spambase,0.9111095916250116,0.01776010099193376,0.89587852494577|0.9173913043478261|0.941304347826087|0.9304347826086956|0.8826086956521739|0.9195652173913044|0.9108695652173913|0.9152173913043479|0.9130434782608695|0.8847826086956522
43,best,10,spambase,0.9269767990191454,0.017236460826100267,0.9067245119305857|0.9478260869565217|0.9543478260869566|0.9304347826086956|0.9021739130434783|0.9478260869565217|0.9130434782608695|0.9282608695652174|0.9173913043478261|0.9217391304347826
43,best,15,spambase,0.9278444779779307,0.014495698735342611,0.9154013015184381|0.9369565217391305|0.9565217391304348|0.9304347826086956|0.9239130434782609|0.9456521739130435|0.908695652173913|0.9304347826086956|0.9173913043478261|0.9130434782608695
43,random,1,spambase,0.7491874941054419,0.02677994681243204,0.737527114967462|0.7739130434782608|0.7695652173913043|0.758695652173913|0.7152173913043478|0.7673913043478261|0.7456521739130435|0.6891304347826087|0.758695652173913|0.7760869565217391
43,random,5,spambase,0.8113486749033292,0.014100322325418994,0.7960954446854663|0.8173913043478261|0.8326086956521739|0.7869565217391304|0.8173913043478261|0.8065217391304348|0.8043478260869565|0.8|0.8260869565217391|0.8260869565217391
43,random,10,spambase,0.8930679996227482,0.013097348553836036,0.8872017353579176|0.8804347826086957|0.908695652173913|0.9065217391304348|0.8782608695652174|0.8869565217391304|0.8847826086956522|0.8934782608695652|0.8847826086956522|0.9195652173913044
43,random,15,spambase,0.9165457889276618,0.015304458411422516,0.8893709327548807|0.9391304347826087|0.9326086956521739|0.9326086956521739|0.9|0.9130434782608695|0.9043478260869565|0.9239130434782609|0.9217391304347826|0.908695652173913
43,second_best,1,spambase,0.7802659624634538,0.012677770013724339,0.7765726681127982|0.7804347826086957|0.8108695652173913|0.7891304347826087|0.7673913043478261|0.7630434782608696|0.7717391304347826|0.782608695652174|0.7847826086956522|0.7760869565217391
43,second_best,5,spambase,0.9069805715363575,0.01975507757237781,0.8893709327548807|0.9217391304347826|0.9456521739130435|0.9260869565217391|0.8760869565217392|0.9065217391304348|0.9021739130434783|0.9130434782608695|0.9043478260869565|0.8847826086956522
43,second_best,10,spambase,0.921543902669056,0.019476693395627208,0.8980477223427332|0.9478260869565217|0.9543478260869566|0.9304347826086956|0.9065217391304348|0.9347826086956522|0.9130434782608695|0.9260869565217391|0.9108695652173913|0.8934782608695652
43,second_best,15,spambase,0.9248028859756673,0.017484002978545868,0.9067245119305857|0.9521739130434783|0.9543478260869566|0.9369565217391305|0.9239130434782609|0.9282608695652174|0.9065217391304348|0.9239130434782609|0.9108695652173913|0.9043478260869565
43,worst,1,spambase,0.6059553899839669,0.0008930429816251939,0.6052060737527115|0.6043478260869565|0.6043478260869565|0.6065217391304348|0.6065217391304348|0.6065217391304348|0.6065217391304348|0.6065217391304348|0.6065217391304348|0.6065217391304348
43,worst,5,spambase,0.6059553899839669,0.001639477031029105,0.6052060737527115|0.6043478260869565|0.6021739130434782|0.6086956521739131|0.6065217391304348|0.6065217391304348|0.6065217391304348|0.6065217391304348|0.6065217391304348|0.6065217391304348
43,worst,10,spambase,0.612474771291144,0.005200649727664621,0.6160520607375272|0.6108695652173913|0.6152173913043478|0.6217391304347826|0.6086956521739131|0.6043478260869565|0.6086956521739131|0.6108695652173913|0.6195652173913043|0.6086956521739131
43,worst,15,spambase,0.6259520890314063,0.005361592290033874,0.6203904555314533|0.6217391304347826|0.6260869565217392|0.6369565217391304|0.6282608695652174|0.6239130434782608|0.6217391304347826|0.6282608695652174|0.6326086956521739|0.6195652173913043
6,best,1,letter,0.07179999999999999,0.0022383029285599383,0.071|0.0705|0.0725|0.0745|0.076|0.0675|0.0705|0.0715|0.073|0.071
6,best,5,letter,0.36985,0.00744328556485643,0.3675|0.361|0.3685|0.373|0.3835|0.3665|0.3615|0.375|0.38|0.362
6,best,10,letter,0.7156999999999999,0.009970456358662838,0.725|0.712|0.713|0.7225|0.7345|0.705|0.725|0.7015|0.71|0.7085
6,best,15,letter,0.8366,0.008251666498350527,0.8415|0.832|0.8475|0.8405|0.8395|0.831|0.8425|0.816|0.8375|0.838
